income,age,educ,hh_size,ethnic,own_house,x
2,3,3,5,0,1,.74337184
2,4,4,1,0,0,.77579027
6,3,4,4,0,,.53487802
4,3,5,3,0,0,.51552522
5,2,4,2,0,0,.68006617
1,4,6,2,0,0,.7892698
4,2,4,2,0,0,.4704586
4,3,4,3,0,0,.46821493
7,3,4,2,0,1,.64165437
7,3,4,2,0,,.60395592
2,4,4,3,0,0,.55557829
6,3,5,2,0,0,.45449066
4,7,3,2,1,1,.30175868
3,6,4,1,1,0,.61047101
9,3,6,2,1,0,.32846981
9,4,6,3,1,,.4655821
8,4,4,5,0,1,.40868998
8,4,4,2,0,,.80200404
9,3,6,2,1,0,.17086913
9,3,6,1,1,0,.84011286
9,3,5,1,1,1,.44648328
9,4,6,2,1,1,.63467366
8,3,3,3,1,0,.13866407
8,3,5,2,1,0,.086341433
8,4,5,2,1,0,.68270093
9,3,5,2,1,,.6926893
9,4,4,2,1,1,.51019609
9,5,6,4,1,1,.68163252
8,4,6,3,1,0,.45057425
1,1,2,3,0,1,.083838977
3,3,4,4,0,0,.66444194
2,3,2,1,0,0,.89860439
3,2,2,3,0,0,.84126341
4,3,4,2,0,1,.085713111
3,3,6,2,0,,.28691894
1,3,2,,0,0,.65669942
1,3,1,2,0,0,.8467232
1,3,5,4,0,0,.47092003
6,4,3,2,0,,.21121988
4,3,3,3,0,0,.097765662
7,2,2,5,0,1,.39520815
3,3,4,4,0,,.31975317
1,2,4,4,1,0,.24354231
7,4,4,1,1,0,.92315596
6,4,5,4,1,1,.60826492
7,4,6,4,0,0,.47646162
1,2,3,4,1,,.032566622
1,2,4,4,1,,.79855669
1,2,4,3,1,0,.81111908
2,3,5,4,1,1,.39700246
3,2,5,5,1,1,.11433159
1,1,2,,0,0,.43709779
1,1,2,5,0,1,.61734766
1,1,1,4,1,1,.2827976
1,1,2,,0,0,.077828571
1,1,2,5,0,1,.59674251
1,1,2,5,0,0,.70896167
1,1,2,4,0,1,.43874598
1,1,2,7,0,1,.71002746
1,1,2,3,0,,.094577044
1,1,1,5,0,1,.70467746
1,1,2,6,0,0,.19022551
1,1,2,4,0,,.45453966
1,1,2,5,0,1,.63261163
8,2,2,4,0,1,.34562853
9,5,4,4,0,1,.38401622
8,2,3,5,0,1,.4035165
8,2,3,4,0,1,.30481228
8,2,3,4,0,1,.86045438
8,6,5,4,0,1,.49836212
8,3,5,2,0,1,.89292973
9,3,4,3,1,1,.6949845
9,4,5,4,1,1,.00036058799
8,2,3,3,1,1,.44020125
8,3,4,6,1,1,.25860125
8,2,4,2,1,1,.42225167
8,3,,5,1,1,.99322951
3,6,3,1,0,1,.70868641
9,4,4,1,0,0,.77289248
3,2,4,2,0,1,.31594267
7,3,5,1,0,1,.75949818
2,3,4,3,0,0,.82072443
6,2,3,7,0,1,.17790318
1,2,3,2,0,0,.70861012
7,2,3,4,0,0,.031967018
5,4,3,5,0,1,.88610035
3,2,3,8,0,1,.923531
7,4,1,5,0,1,.5999077
5,3,3,2,0,1,.82861495
5,4,2,3,0,0,.81384873
4,5,2,2,0,1,.51241618
6,2,3,3,0,1,.45050803
5,3,5,7,0,0,.9664284
7,2,5,4,0,1,.27781409
3,2,3,7,0,1,.52055836
7,4,4,5,0,1,.72996795
2,6,1,4,0,1,.2367373
3,6,3,3,0,1,.53007036
4,3,2,5,0,0,.41939452
1,4,2,9,0,1,.084054276
2,2,3,7,0,1,.25206852
1,2,2,4,0,1,.75644559
3,3,4,3,0,1,.41694048
3,4,2,7,0,1,.79320163
2,3,3,5,0,0,.73153222
6,4,4,5,0,1,.87099504
5,3,3,3,0,1,.3804974
4,4,6,3,0,0,.35676673
6,3,4,1,0,1,.88082546
1,1,3,3,0,1,.74674702
5,5,5,1,1,0,.26142696
4,4,3,2,1,1,.87558848
1,1,2,4,1,1,.84296751
2,3,3,1,0,0,.39617801
4,4,5,1,1,0,.1791082
3,3,6,2,1,0,.015132784
7,3,5,1,0,,.38993976
1,4,4,1,1,0,.12107632
6,3,5,2,1,0,.39276844
5,3,5,1,1,0,.74955285
5,3,4,1,1,0,.25796202
2,2,4,1,0,0,.48479283
4,2,4,3,0,0,.89898974
1,1,2,7,0,1,.1768
5,4,3,2,0,1,.58050901
6,3,4,2,0,1,.63490158
4,2,6,2,1,0,.2149155
4,4,4,2,1,0,.065907575
5,3,5,1,0,0,.2345944
4,3,4,2,1,0,.12967344
7,3,6,1,1,,.10294054
4,4,5,1,1,0,.61941147
4,4,5,1,1,,.44034815
7,2,5,3,1,,.75734907
5,3,4,1,1,0,.5637787
5,4,4,1,1,1,.70283759
1,2,3,3,1,0,.26212209
2,2,5,2,1,0,.5534184
1,3,6,1,1,0,.2661148
1,3,5,3,1,,.93907923
7,3,4,5,1,1,.92555541
2,3,5,3,1,0,.47023106
3,3,5,1,1,0,.42804149
4,3,5,2,1,0,.44043684
3,2,3,1,1,,.30575541
4,2,4,1,1,0,.033867389
2,3,5,1,1,0,.36409459
2,2,4,2,1,0,.16533367
5,3,5,1,1,0,.85883969
3,2,3,3,1,0,.053605393
2,4,6,1,1,1,.052599449
3,3,4,2,1,0,.48531431
5,3,5,1,1,0,.32947418
5,4,4,2,1,0,.36083275
3,3,5,,1,0,.52966535
6,3,5,1,1,0,.081905194
4,2,3,4,1,,.07218004
2,3,5,3,1,0,.58826119
3,3,4,2,1,0,.52007109
4,3,5,1,1,0,.49187911
2,4,4,1,1,0,.87645042
3,3,5,2,1,0,.59982276
7,3,4,2,1,0,.35696194
7,3,6,1,1,,.41615203
3,2,4,2,1,0,.74764019
3,3,6,3,1,0,.71895427
7,3,5,2,1,0,.77831358
2,2,5,6,1,1,.73607117
6,2,3,2,1,0,.32633108
2,2,3,2,1,0,.0065714135
4,3,5,1,1,0,.42235354
5,3,6,2,1,1,.32693958
7,3,4,2,1,0,.96722358
3,3,5,1,1,0,.55651456
3,2,6,3,1,0,.79042828
1,2,4,3,1,0,.84217191
6,4,5,1,1,0,.82521546
5,3,6,1,1,1,.92540079
3,2,4,1,1,0,.4108499
3,3,4,1,1,0,.076307565
1,2,4,,0,,.5703606
3,4,2,1,1,0,.74789906
5,3,4,1,1,0,.97719139
3,3,3,4,0,0,.27227482
4,2,4,1,1,0,.35402092
7,5,5,2,1,0,.076099694
7,2,6,2,1,,.40153176
7,4,5,2,1,0,.80016559
6,3,5,2,1,0,.2018052
6,3,5,1,1,0,.57670176
6,3,6,1,1,0,.13263559
6,3,4,3,1,,.70596021
6,4,4,1,1,0,.098349623
5,3,4,4,1,1,.25250924
6,2,4,1,1,0,.53340548
1,2,4,3,1,0,.16449116
2,2,4,5,1,,.82711828
1,2,4,2,1,0,.43153352
1,2,5,1,1,0,.61458111
2,2,4,2,1,1,.9633044
1,2,4,1,1,0,.50263399
1,2,4,3,1,0,.88382792
1,2,4,5,1,0,.19513912
5,3,5,2,1,1,.87265438
1,3,5,1,0,0,.67341965
4,3,2,1,0,0,.99165624
3,3,6,1,1,0,.083340153
2,4,6,1,1,0,.041397557
3,2,6,1,1,0,.1478999
6,3,4,3,1,,.089838319
1,2,4,3,1,0,.5191201
6,3,6,1,0,0,.8991189
2,2,4,2,1,0,.0012878624
5,4,6,2,0,0,.86078888
2,2,4,2,1,0,.13781491
1,2,4,2,1,0,.77882373
1,2,3,,1,,.82180405
3,3,3,3,0,0,.84492433
1,4,4,1,1,0,.15298513
4,4,4,2,0,0,.89226484
3,3,5,3,1,0,.78261167
7,4,5,2,1,0,.80266732
5,4,6,1,1,0,.90845197
4,4,5,2,1,1,.58761716
3,3,4,3,1,1,.79371321
1,2,4,3,1,0,.14804454
2,4,6,1,1,1,.65098065
3,2,5,3,1,0,.30348244
3,2,5,3,1,0,.34520209
3,3,4,4,1,0,.14406487
1,4,4,1,1,0,.061581999
2,3,5,,1,0,.82082647
3,4,6,1,1,0,.32938093
1,2,4,1,1,0,.011280162
6,3,4,1,1,0,.65499085
3,2,5,2,0,0,.80272818
6,4,6,2,1,,.91975516
1,4,3,1,1,0,.20198493
4,3,3,2,1,0,.90648395
7,3,5,1,1,0,.18588549
3,3,3,3,1,,.3609007
4,3,4,1,1,0,.2068163
1,2,4,2,0,0,.77604592
7,3,3,1,1,0,.69331801
2,5,6,1,1,0,.7521621
1,4,6,1,1,0,.88266468
7,4,6,2,1,1,.65164375
8,4,5,4,0,1,.28658679
4,3,5,1,1,0,.79474169
8,3,5,1,0,1,.9780947
9,6,6,2,1,,.6717034
7,4,5,3,1,1,.77683115
6,3,6,2,1,0,.52819651
5,2,4,7,1,1,.98767412
4,2,3,2,1,0,.94982868
6,3,4,4,1,1,.29660156
1,1,2,3,1,1,.80776232
1,1,2,5,1,1,.69673979
1,2,4,3,1,1,.124575
4,3,2,1,0,,.009352685
1,1,2,3,0,,.74236089
7,5,5,2,0,0,.62468684
2,2,3,2,1,0,.37074044
2,4,2,2,0,1,.97582906
1,3,4,5,1,1,.6274327
4,4,4,3,1,1,.68028003
1,2,2,2,1,0,.96185416
2,2,3,3,0,,.34636331
1,2,2,3,0,0,.26410145
1,1,2,4,1,1,.72562516
1,2,3,3,1,1,.38596037
1,3,4,3,1,,.83432013
1,2,3,1,1,0,.95939344
5,3,4,2,0,,.7894724
6,3,5,2,1,,.99360806
8,4,5,2,0,1,.11311834
8,2,5,1,0,,.65733254
8,4,4,6,0,1,.48374769
8,5,4,4,0,1,.21600556
8,4,4,2,0,,.13748817
8,5,3,1,0,1,.48478401
9,3,6,2,1,,.89043397
8,2,1,5,1,1,.23974907
4,6,2,1,0,0,.062653042
6,7,4,2,0,,.98161662
7,5,,3,0,1,.78866446
1,1,2,3,0,1,.044747729
4,4,3,2,0,0,.22894344
5,6,3,8,1,,.60823989
7,4,6,1,0,0,.75134319
6,4,5,1,0,,.18473901
8,6,4,3,0,,.76891309
9,5,6,1,0,1,.71208787
2,7,3,1,1,,.4421967
5,7,3,1,1,,.9472906
7,6,3,3,0,1,.95872903
7,6,2,3,0,1,.96748221
4,3,3,2,0,0,.35646605
5,4,3,1,0,0,.23866093
5,4,3,1,0,,.83006185
6,6,3,1,0,0,.95599157
7,4,5,4,0,,.60770506
5,2,3,1,0,0,.99559975
6,3,3,2,1,0,.74331814
5,2,3,1,1,,.086430229
6,2,3,2,1,,.49545577
7,3,5,4,1,1,.93994904
6,6,3,1,1,0,.084209517
7,7,5,2,1,,.065711811
5,7,5,,1,,.29046908
5,4,3,1,0,,.23640096
5,2,3,1,0,,.15827751
5,2,3,,0,0,.96949953
8,4,6,1,1,,.2874257
4,4,,1,0,0,.19543633
6,4,3,2,1,0,.22776702
7,4,5,4,1,1,.80613524
5,2,3,4,1,0,.04743081
6,3,3,2,1,0,.083045267
5,3,3,2,0,0,.71347731
5,2,3,5,0,1,.78336334
5,2,3,1,0,0,.27781752
3,2,4,1,0,0,.81638998
7,4,4,1,0,0,.10769403
5,2,2,1,0,0,.1278871
2,3,4,2,0,0,.64161652
2,2,2,1,0,0,.051836651
2,2,3,4,0,1,.74271971
7,4,5,3,0,0,.63734686
7,3,5,1,0,,.45553878
2,3,3,2,0,0,.19546263
5,3,3,,0,0,.98130047
3,2,3,2,0,0,.91007429
7,5,5,2,0,,.48375636
4,3,,1,0,0,.88587177
7,5,6,3,0,0,.08779192
6,4,4,1,0,,.99471414
5,2,3,2,0,,.86820179
1,1,2,3,0,0,.029371373
8,6,6,1,1,,.61171174
8,6,5,5,0,,.22982955
8,4,5,1,1,0,.01142839
7,4,6,4,0,1,.358172
8,5,5,5,1,1,.41113165
7,5,5,3,0,,.082945272
1,1,2,3,0,1,.90863919
5,5,2,2,0,,.97937107
3,2,2,2,0,0,.97871381
6,4,5,4,0,1,.53970647
1,1,2,3,1,1,.90865308
5,3,4,3,1,,.85816252
5,4,3,1,1,,.53419673
5,3,3,2,1,1,.84270215
1,2,3,1,1,0,.64315528
8,2,4,2,0,,.26434135
8,7,5,1,1,1,.20146026
1,1,2,2,0,0,.92077649
3,4,4,1,0,,.27029321
1,1,2,4,0,,.28937763
9,7,6,2,1,,.98471612
1,1,2,6,0,,.90664428
7,2,3,7,1,1,.1602792
6,5,3,3,1,1,.23160824
4,5,4,,1,0,.72384584
7,4,5,4,0,0,.64024532
7,6,4,4,1,1,.7056089
6,4,5,5,0,1,.28573772
7,2,3,3,1,1,.9954505
8,2,4,6,1,1,.0044653849
7,7,5,2,0,0,.77612495
4,7,3,1,1,1,.032111824
4,7,5,2,1,,.37125704
6,6,4,1,1,,.028173901
4,6,4,2,1,0,.18091834
1,1,2,7,1,1,.9615714
8,2,3,6,0,1,.74115711
8,3,3,5,1,1,.74924052
6,7,5,1,1,0,.3386279
8,6,5,4,1,1,.93078488
8,5,3,5,1,1,.35284871
8,4,4,6,1,1,.76610279
6,5,5,2,1,0,.20580468
6,4,4,4,1,1,.5422554
4,7,4,1,1,0,.4222497
7,7,5,2,1,,.68690783
7,4,4,2,1,0,.29725561
5,4,4,2,0,0,.78597933
8,4,4,5,1,1,.78561479
4,3,3,2,1,0,.76019555
9,5,5,9,0,1,.60759038
8,5,4,2,0,0,.15787619
5,3,3,3,0,1,.043167133
7,5,3,1,0,0,.40537629
2,3,3,4,1,1,.90519601
8,5,4,6,0,1,.10781536
9,2,4,8,0,1,.60308623
5,6,5,1,1,0,.28500804
7,4,5,1,1,0,.0038828845
7,6,5,2,1,1,.95527303
7,5,3,1,1,,.9797858
4,4,4,4,1,1,.080501802
4,3,6,2,1,0,.42530644
1,1,1,4,0,1,.94639158
1,2,3,6,1,1,.97839999
2,3,4,1,1,1,.23502524
1,1,2,4,0,1,.74141717
1,1,2,5,0,1,.26739851
8,3,5,3,1,1,.053513058
7,4,6,2,0,1,.27848682
3,1,4,2,1,1,.24695304
8,2,3,4,1,1,.85922056
2,6,2,2,1,1,.51525342
8,4,3,3,1,1,.80577081
3,2,5,2,1,,.93435115
8,5,5,4,1,1,.70125878
3,2,5,2,1,,.28679052
9,4,3,5,0,1,.47205821
9,4,3,,0,,.25995958
9,5,3,3,1,1,.4468323
9,3,3,3,1,1,.20835952
8,4,3,4,1,1,.55245697
8,3,3,4,1,1,.28048551
5,2,3,4,1,,.45191979
6,4,5,2,1,,.47157121
2,2,4,1,1,0,.21876207
5,3,3,1,1,0,.18137346
8,6,3,2,1,1,.99559188
7,4,5,5,0,0,.18863028
5,3,5,2,0,,.49576154
7,4,4,3,0,1,.30303141
5,6,5,,0,1,.10566764
7,4,5,4,1,1,.02103626
9,4,5,3,1,1,.079828449
9,4,5,2,1,1,.64106756
8,4,3,,1,1,.79950917
6,6,4,1,0,1,.11404282
1,7,,1,0,0,.64895535
5,3,4,1,1,0,.10037339
6,4,5,1,0,0,.36661857
4,7,5,2,0,1,.49532476
7,5,3,2,0,1,.8476007
6,4,4,3,0,0,.67398041
8,5,6,1,0,1,.71749842
8,7,6,1,0,,.40576506
4,7,5,1,0,,.50434893
8,4,5,3,1,1,.89986873
3,2,3,,0,0,.40903312
1,1,2,4,0,1,.1813042
8,2,4,2,1,0,.74481314
7,3,5,1,0,0,.78924292
9,4,6,3,1,,.55259788
9,4,6,4,1,,.86685503
6,6,3,1,1,1,.87892729
6,6,3,1,1,1,.38123512
8,4,4,2,0,,.74133587
9,3,6,1,1,,.02346397
8,4,4,2,0,,.67669576
9,3,6,1,1,,.78615081
9,5,5,4,1,1,.63854492
9,5,5,4,1,1,.34461024
9,5,6,2,0,1,.5086326
7,5,5,1,0,0,.068072878
9,5,6,2,0,1,.12070991
8,4,4,2,0,1,.13944621
8,4,4,3,0,1,.2517539
7,5,5,1,0,0,.69106728
5,7,3,1,1,1,.53195113
4,7,3,1,1,1,.90477669
1,1,2,4,1,1,.88103241
5,7,4,1,0,0,.10689817
8,2,3,2,0,1,.87222445
8,6,3,2,0,1,.88824016
8,3,5,2,0,0,.75296038
7,4,5,3,0,,.46537808
8,3,5,5,0,,.47443527
8,4,5,2,1,1,.99823713
9,4,3,,0,1,.68903446
8,4,6,3,1,,.60397935
9,5,5,1,1,1,.92142653
9,5,6,2,0,,.53280181
9,3,5,4,0,1,.6667223
8,6,3,1,1,1,.038739372
8,4,3,3,0,,.1708986
8,5,6,4,1,1,.41899973
8,4,6,,1,,.44096231
8,4,6,3,1,1,.70846874
1,1,2,5,1,1,.27805647
8,7,6,2,1,,.86878836
8,4,5,4,1,1,.48280945
4,2,3,4,0,,.74837488
8,2,4,2,1,0,.98705155
1,1,2,4,0,1,.77595037
8,5,6,1,1,,.063536465
7,3,5,1,0,0,.73212522
7,4,6,1,1,,.59842992
8,4,3,3,0,,.40098259
7,6,5,1,0,1,.37009707
8,3,4,1,0,0,.108662
1,1,2,3,0,1,.24797429
9,4,6,5,1,1,.83317482
8,5,5,5,1,1,.95792705
6,7,3,1,0,0,.7745716
7,5,4,1,1,1,.19557127
7,4,5,2,1,,.89375234
8,5,4,2,1,1,.20518748
8,5,3,3,1,1,.20485304
8,5,4,1,1,1,.79583073
7,4,4,1,0,0,.046932198
9,5,5,4,0,1,.4852435
7,6,5,2,0,,.069176912
1,1,2,3,0,0,.43584982
1,1,1,3,0,0,.62047184
7,6,4,2,0,,.34382349
1,1,1,3,0,0,.33903947
1,1,1,2,0,0,.39301738
5,3,3,1,0,1,.46111298
5,3,3,2,0,0,.91459829
6,2,3,3,0,0,.053705566
1,1,1,4,0,1,.11274777
1,1,2,4,0,1,.18323402
8,4,5,4,0,1,.50426775
7,3,4,1,0,0,.37719938
1,1,1,4,0,0,.6569196
6,2,3,3,0,0,.49434629
1,1,1,4,0,1,.93932116
6,6,3,3,0,0,.84407693
1,1,1,3,0,1,.32151487
3,3,4,2,0,0,.61949253
8,4,5,4,0,1,.10065672
7,6,4,1,1,1,.59791344
8,2,3,4,1,1,.87380403
7,2,3,3,1,1,.60765576
1,1,2,2,1,1,.66561985
7,3,4,2,1,0,.82137954
6,3,4,2,1,0,.75135398
3,3,4,2,0,0,.043565042
9,4,4,2,0,1,.63791656
2,2,4,2,0,0,.10215511
8,2,3,1,0,1,.6693663
8,4,6,3,0,0,.81527698
5,2,4,3,0,0,.49179173
9,6,5,3,0,1,.66698927
1,2,3,4,0,1,.39052349
2,6,3,2,1,1,.025783222
6,2,3,3,0,1,.58286631
9,6,6,3,1,1,.91326678
1,7,3,3,1,,.8661629
3,6,4,,1,1,.19502227
1,7,3,,1,1,.91622794
1,2,3,5,0,1,.80564302
1,1,1,5,0,1,.96365905
4,2,3,2,0,0,.64563411
5,2,3,4,0,0,.40172589
6,2,3,2,0,0,.16202095
6,2,3,3,0,0,.88356322
4,2,4,,1,0,.92222339
6,5,5,2,1,1,.66191375
9,4,5,5,0,1,.80701542
1,1,2,5,0,,.17210242
9,4,6,5,0,1,.99186188
5,4,4,2,0,1,.70249552
6,3,5,5,0,1,.62177908
1,1,2,5,0,,.56674737
1,1,2,,0,,.52277535
1,1,1,,0,,.60449898
6,7,3,2,1,1,.30397636
6,7,3,2,1,1,.79005009
1,2,4,5,0,1,.86282504
4,3,3,,1,0,.7335754
8,6,3,4,1,1,.93343991
1,1,2,4,0,,.2254336
3,4,3,4,0,,.36853945
7,3,4,2,0,0,.65011281
9,4,5,3,0,1,.7961117
9,4,5,3,0,1,.082539111
7,4,3,3,1,0,.83453721
6,6,4,2,0,1,.41100472
6,6,4,2,0,1,.86181587
7,2,2,3,0,1,.62901592
1,1,1,4,1,1,.51488078
8,4,5,2,1,1,.81860381
8,2,4,2,1,1,.37504348
1,1,2,4,1,1,.31372753
7,3,4,2,1,0,.64699405
7,6,4,2,1,1,.49039137
1,1,2,3,0,0,.34186524
8,5,4,1,0,0,.72983515
1,1,2,4,0,1,.58501726
7,6,4,1,1,1,.28128389
1,1,1,3,0,0,.29395512
6,3,4,1,1,0,.89675307
7,2,3,3,1,1,.51151007
8,2,3,4,1,1,.85068631
6,3,4,2,0,,.52834862
8,3,4,2,0,0,.87791908
6,2,3,3,0,0,.90336931
6,2,3,1,0,0,.16436362
5,2,3,1,0,,.50332367
4,2,3,2,0,0,.10254011
1,1,1,5,0,1,.50086832
5,2,4,3,0,0,.22051325
8,4,6,3,0,0,.33389062
4,3,,1,0,0,.15672587
8,2,3,3,0,1,.60183144
2,2,4,2,0,0,.26175362
1,1,1,3,0,1,.7220099
9,3,5,2,1,1,.21679266
6,2,3,3,0,0,.84835637
6,2,3,3,0,0,.81348372
1,1,1,4,0,1,.71274269
5,3,3,2,0,0,.4141126
5,3,3,3,0,1,.29457209
1,1,1,2,0,0,.68185997
1,1,1,3,0,0,.77914768
9,4,6,2,0,1,.62842888
9,4,6,5,1,1,.061099168
5,2,4,2,0,0,.88640833
3,3,4,2,0,0,.075308107
1,1,1,4,0,1,.72473103
1,1,1,4,0,0,.094614662
6,6,3,3,0,0,.10150382
9,4,4,2,0,1,.88461614
6,3,3,1,0,0,.70071805
8,5,4,1,0,0,.89394093
1,1,2,3,0,0,.76799572
7,6,4,2,1,1,.28615156
7,3,4,2,1,0,.61574924
1,1,2,4,1,1,.45373589
8,2,4,2,1,1,.072997108
8,4,5,2,1,1,.013959667
1,1,2,4,0,1,.065660581
4,2,3,4,1,1,.99864066
1,1,1,4,1,1,.036810793
7,2,2,3,0,1,.35107064
6,6,4,2,1,1,.97567201
6,6,4,2,1,1,.028057572
7,3,,2,0,0,.23451994
9,4,5,3,0,1,.49113494
9,4,,3,0,1,.39697459
1,1,2,3,0,1,.7927829
7,3,4,1,0,0,.46686631
7,3,4,1,0,0,.061592672
6,3,3,1,0,0,.26105234
8,4,5,4,0,1,.86580104
1,1,2,4,0,1,.92243403
8,5,5,5,1,1,.55598515
7,5,4,1,1,1,.89125955
6,7,3,1,0,0,.68673325
8,4,5,4,0,1,.50104201
7,4,3,3,1,0,.44368005
8,5,4,2,1,1,.68062001
8,5,3,3,1,1,.8657921
8,5,4,1,1,1,.68092066
5,3,4,2,1,0,.40643543
8,4,5,2,1,1,.75608349
7,4,4,2,0,0,.57860506
1,1,2,3,0,0,.043192632
7,6,5,2,0,,.65038991
9,5,5,4,0,1,.94185048
7,6,4,2,0,1,.62429523
7,3,4,2,1,0,.27891096
1,1,2,2,1,1,.40549943
5,4,5,2,1,1,.12154828
6,5,4,,0,1,.47094333
5,5,5,,1,1,.12728642
6,4,4,,0,0,.441497
6,3,3,6,0,,.23848821
5,3,3,5,1,0,.37499243
4,3,5,2,0,0,.40140799
1,1,2,5,0,1,.56793499
1,1,2,3,0,1,.62479293
1,1,2,4,0,1,.90932733
5,2,3,2,0,,.8406359
6,3,3,3,0,0,.032629736
5,4,3,4,1,1,.24403106
6,3,4,4,1,1,.11759396
5,4,3,4,1,1,.8866418
5,3,4,1,1,,.57203752
4,3,5,2,0,0,.26117665
4,5,4,3,1,,.65527737
4,5,3,3,0,1,.72272563
4,7,5,2,0,1,.45747676
8,4,4,5,1,1,.7528491
6,5,4,1,1,0,.54930109
6,5,4,3,0,1,.63028026
7,2,5,3,1,0,.10349508
5,5,4,5,1,1,.039375529
4,6,5,3,1,1,.80702865
1,6,3,1,1,1,.011289785
2,7,3,3,1,1,.55227727
3,7,3,3,1,1,.98281705
1,7,3,1,0,0,.5648371
7,4,4,5,0,1,.51688641
6,2,4,4,0,0,.89013761
2,2,3,3,0,0,.24421832
2,2,2,4,0,1,.88808179
2,3,2,1,0,0,.59503162
4,3,4,3,0,,.26083148
4,2,4,2,0,0,.97792208
4,2,4,2,0,0,.59894454
2,2,2,4,0,1,.17134003
1,1,2,2,1,0,.73984975
3,3,3,2,0,0,.0026383798
4,4,3,4,1,1,.55988383
6,3,4,2,0,1,.77168959
3,3,4,1,0,0,.13594563
6,3,4,2,1,,.62899399
7,4,5,4,1,,.67969114
2,2,2,5,1,0,.69546694
7,3,3,3,1,1,.51407057
1,5,3,1,1,1,.17101008
3,3,4,1,1,0,.95325655
2,5,3,4,1,1,.88454902
3,1,2,9,1,1,.69977379
1,1,2,9,1,1,.28582513
2,3,5,1,1,1,.73051333
7,6,6,2,1,1,.96101731
8,4,4,4,0,1,.15464754
1,1,2,4,1,,.50964636
9,4,6,3,1,,.34247845
6,4,5,4,0,,.48138452
6,3,5,2,1,,.099315338
4,2,3,,0,1,.27533746
1,2,4,1,1,,.10742754
3,3,5,1,1,,.37083322
2,2,4,3,0,,.10426144
5,3,4,2,1,,.71635449
3,2,5,1,1,0,.62793058
1,2,4,2,1,,.37386447
4,3,3,1,0,0,.72082466
4,5,,5,1,0,.0031868683
4,2,3,2,1,0,.59676617
6,2,4,5,1,,.61699033
1,7,3,1,1,0,.33439672
2,7,3,1,1,,.5103873
1,1,3,2,0,0,.56045127
6,2,5,4,0,,.16958626
7,4,4,2,0,1,.38853344
5,3,4,2,0,,.75191456
1,1,2,5,0,1,.49364352
6,3,5,3,0,0,.49875751
2,2,4,4,0,1,.995754
1,1,2,4,0,,.54992986
6,6,6,2,0,,.94659561
1,4,3,3,0,0,.16393365
6,3,5,1,0,1,.73290819
1,1,2,3,0,1,.88347089
5,2,4,3,1,,.13527605
6,2,3,2,0,0,.014864396
1,2,3,3,1,1,.29747829
8,3,5,2,0,0,.090444937
8,4,6,4,0,1,.27296507
9,4,5,3,1,1,.83521843
8,3,4,2,0,0,.60550296
6,3,4,1,0,0,.95815533
5,3,5,3,0,1,.94891393
1,2,4,1,0,0,.87890667
5,4,3,1,0,0,.31567538
3,3,4,2,0,0,.047510855
5,3,4,2,0,0,.28126699
5,2,4,5,0,1,.14107938
8,5,4,6,1,1,.75382042
8,5,5,4,1,1,.71742815
6,7,2,2,1,1,.36247048
6,7,3,2,1,1,.64870679
5,7,6,2,1,1,.53564507
5,7,3,2,1,1,.43438318
5,6,3,3,1,1,.5357123
6,7,6,2,1,0,.83854133
7,6,4,2,1,1,.96810687
2,7,5,1,1,,.55932921
1,7,4,3,1,0,.56275785
7,5,4,4,0,1,.3517921
7,4,4,3,0,1,.62177271
6,4,5,3,0,1,.0088536711
1,1,2,5,0,1,.65422881
7,4,5,5,1,1,.13986245
6,3,3,5,1,1,.14562733
6,3,3,5,1,1,.5804401
5,4,,4,1,1,.98963249
6,4,4,5,1,1,.14980362
6,3,4,5,1,1,.65075135
6,5,3,3,1,1,.45900577
4,4,5,1,1,0,.024537068
6,2,2,5,1,1,.36621797
1,1,2,2,1,1,.86017716
6,5,6,3,1,1,.80083096
5,5,3,4,1,1,.56307143
5,4,3,4,1,1,.10594404
1,1,2,3,1,1,.94560403
2,3,3,1,1,1,.813362
2,6,2,2,1,1,.55408871
6,3,,,0,,.062109299
7,5,,2,0,1,.33905044
4,1,,3,0,0,.53458339
1,1,2,4,0,0,.84344679
6,3,4,3,0,1,.8264029
7,4,6,1,0,,.68139696
7,2,5,2,1,1,.51313704
6,2,3,5,0,1,.82288992
5,4,3,1,0,1,.70723486
6,6,3,,0,1,.032105759
5,2,4,2,0,0,.24084908
1,1,1,4,0,1,.44334948
5,4,4,3,1,1,.24953531
2,1,1,4,1,1,.89419335
4,4,4,1,1,0,.26805419
2,2,3,9,1,1,.88334316
2,2,4,1,1,0,.025021816
1,1,2,4,0,,.90436149
4,7,3,2,1,1,.096378401
5,7,4,2,1,1,.76565343
9,7,3,2,1,1,.33483538
1,1,1,2,0,0,.52566373
4,3,5,4,1,1,.55453306
7,6,6,2,1,1,.52911597
4,2,4,2,0,1,.0023669312
5,3,5,3,1,1,.63499361
1,1,1,4,0,1,.94145435
6,6,5,2,1,1,.8260569
7,4,4,5,1,1,.74959719
6,4,4,2,1,1,.87292004
1,1,3,3,1,1,.74500781
1,1,2,4,1,,.59058422
6,3,5,2,1,0,.3584047
3,1,2,2,1,0,.048113033
2,3,6,3,1,1,.7834605
2,2,3,3,1,1,.024688274
1,1,2,3,1,1,.63418692
1,1,2,3,1,1,.26383981
1,1,2,,1,1,.28943795
6,4,4,2,0,,.088390745
